index,sentence,year,label,orig_index,label_name,word_count,char_count,llm_label_str,llm_label
802,several others thought that progress in achieving the Committee's inflation objective might lag if further appreciation of the dollar continued to depress non-energy commodity prices or if inflation was slow to respond to tighter resource utilization.,2017,2,758,Neutral,36,251,HAWKISH,1
195,"Conclusion The United States productivity growth spurt, realized to a much lesser extent around the world, can be attributed largely to a combination of an investment boom and a technological revolution.",2008,0,193,Dovish,31,203,NEUTRAL,2
6,A couple of participants remarked that the very low levels of inventories would likely be a factor supporting increases in production as demand continued to recover.,2019,2,6,Neutral,26,165,NEUTRAL,2
979,What about the effects of a productivity shock on inflation?,2022,2,950,Neutral,10,60,NEUTRAL,2
844,The Committee decided to keep the target range for the federal funds rate at 0 to 1/4 percent and expects it will be appropriate to maintain this target range until labor market conditions have reached levels consistent with the Committee's assessments of maximum employment and inflation has risen to 2 percent and is on track to moderately exceed 2 percent for some time.,2001,0,795,Dovish,63,373,DOVISH,0
978,"The staff continued to view the uncertainty around its projections for real GDP growth, the unemployment rate, and inflation as generally similar to the average of the past 20 years.",1998,2,923,Neutral,30,182,NEUTRAL,2
74,"And, by the end of this year, I support having the policy rate at a level above neutral so that it is reducing demand for products and labor, bringing it more in line with supply and thus helping rein in inflation.",2000,1,73,Hawkish,41,214,HAWKISH,1
937,"however, for the two months combined, the deficit was considerably wider than its average rate for the second quarter.",2016,2,886,Neutral,19,118,NEUTRAL,2
743,"Residential MBS yields and residential mortgage interest rates declined, on net, over the intermeeting period to historically low levels, but their spreads to yields on long-term Treasury securities increased.",2012,2,703,Neutral,29,209,DOVISH,0
397,"In their discussion of monetary policy for the period ahead, Committee members generally agreed that their overall assessments of the economic outlook were little changed since their previous meeting.",2021,2,381,Neutral,29,200,NEUTRAL,2
763,The changes we made last year to our Statement on Longer-Run Goals and Monetary Policy Strategy are well suited to address today's challenges.,2005,2,741,Neutral,23,142,NEUTRAL,2
35,"Advances in productivity had boosted profit margins, and high margins were helpful in that they could absorb some portion of any cost increases for a time.",2015,2,35,Neutral,26,155,NEUTRAL,2
76,and inflation rises slowly towards 2 percent.,2018,0,75,Dovish,7,45,NEUTRAL,2
686,"September 01, 2020 Bringing the Statement on Longer-Run Goals and Monetary Policy Strategy into Alignment with Longer-Run Changes in the Economy Governor Lael Brainard At ""How the Fed Will Respond to the COVID-19 Recession in an Era of Low Rates and Low Inflation,"" an event hosted by the Hutchins Center on Fiscal and Monetary Policy at the Brookings Institution, Washington, D.C. (via webcast) Share Watch Live I want to thank David Wessel for hosting this event.",2006,2,665,Neutral,76,465,NEUTRAL,2
885,This is perhaps because the emphasis on price stability is taken by some as carrying a hint of restrictive policy and as an inclination to always be leaning against cyclical increases in demand.,2020,2,858,Neutral,33,194,NEUTRAL,2
1128,"Yields on longer-term inflation-indexed Treasury securities, which are relatively illiquid, rose more sharply than did those on nominal securities.",2013,1,1066,Hawkish,19,147,NEUTRAL,2
693,"So tonight, I would like to take a few minutes to put this action in the broad context of the Fed’s mandate to promote the stable financial environment that will encourage economic growth.",2020,1,672,Hawkish,33,188,NEUTRAL,2
208,"Current Economic Situation and Outlook While the coronavirus (COVID-19) pandemic has taken a tragic human toll measured in terms of lives lost and suffering inflicted, as a direct result of the necessary public health policies put in place to mitigate and control the spread of the virus, the pandemic has also inflicted a heavy toll on the levels of activity and employment in the U.S. economy.",2020,0,205,Dovish,66,395,NEUTRAL,2
542,Members commented that the continued strong increases in energy and other commodity prices would prompt a difficult adjustment process involving both lower growth and higher rates of inflation in the near term.,2009,2,513,Neutral,32,210,HAWKISH,1
741,"The Federal Open Market Committee (FOMC) has been responsible for monetary policy decisions in the United States since it was established by the Banking Act of 1935, two decades after the founding of the Fed itself.2 The movement toward committees reflects the advantages of committees in aggregating a wide range of information, perspectives, and models.",2007,2,719,Neutral,55,355,NEUTRAL,2
205,"Countries differ in this regard, both in formal mandate and in actual practice.12 As an extensive academic literature shows, however, the general approach of inflation targeting is fully consistent with any set of relative social weights on inflation and unemployment",2020,2,203,Neutral,40,267,NEUTRAL,2
292,"We heard anecdotes today in the meeting about firms that might be government contractors that were, you know, not sure about whether the contracts would still be in place come January and making employment decisions based on that.",2019,2,285,Neutral,38,230,NEUTRAL,2
657,Productivity accelerated.,2005,0,636,Dovish,2,25,NEUTRAL,2
201,"Financial factors also seemed likely on balance to accommodate continuing growth in consumer spending, in particular the marked increases that had occurred in the value of stock holdings and a still-ample availability of credit to most households.",2014,2,192,Neutral,37,247,DOVISH,0
675,"Referring to monetary policy developments in the 1980s, Greenspan writes: In recognition of the lag in monetary policy's impact on economic activity, a preemptive response to the potential for building inflationary pressures was made an even more important feature of policy.",2004,2,654,Neutral,41,275,HAWKISH,1
752,Setting the interest rate paid on required and excess reserve balances 15 basis points below the top of the target range for the federal funds rate was intended to foster trading in the federal funds market at rates well within the FOMC's target range.,2018,2,712,Neutral,44,252,NEUTRAL,2
116,"Available information suggested that economic activity in the major foreign industrial countries continued to advance, but at an uneven pace; in Germany, activity rebounded from the contraction in the first quarter, while in Japan a considerable slowing of growth had occurred in the second quarter after very rapid expansion in the first quarter.",2018,2,113,Neutral,53,347,NEUTRAL,2
490,"M2 growth picked up appreciably during December and January, evidently reflecting extra demands for liquidity and safety during the century-date-change period.",2008,0,469,Dovish,21,159,NEUTRAL,2
514,It is precisely because none of these preconditions hold that monetary policy is so difficult and principles are needed to guide its implementation.,1999,2,497,Neutral,23,148,NEUTRAL,2
1059,"Though labor markets were expected to remain relatively tight for some time, the members saw little prospect that inflation would gather significant momentum in coming quarters.",2000,2,999,Neutral,26,177,DOVISH,0
449,"In the United States, evaluating the effects on the economy of shifts in balance sheets and variations in asset prices have been an integral part of the development of monetary policy.",2022,2,436,Neutral,31,184,NEUTRAL,2
1115,"With regard to the outlook for inflation, members gave considerable attention to the somewhat faster increases in broad price measures over the past year,",2015,1,1053,Hawkish,24,154,HAWKISH,1
68,"And as reserves reach durably ample levels, we intend to slow the pace of purchases such that our balance sheet grows in line with trend demand for our liabilities.",1998,1,67,Hawkish,29,164,HAWKISH,1
248,"Financial markets are the channel through which our policy affects the economy, and asset prices contain valuable information about investors' expectations for the course of policy, economic activity, and inflation, as well as about the risks around those expectations.",2005,2,243,Neutral,39,269,NEUTRAL,2
744,"The Federal Reserve is taking action to keep inflation expectations anchored and bring inflation back to 2 percent over time.1 While last year's rapid pace of economic growth was boosted by accommodative fiscal and monetary policy as well as reopening, demand has moderated this year as those tailwinds have abated.",2007,1,722,Hawkish,50,315,HAWKISH,1
62,"Although some members noted that a case could be made that the risks to inflation were now somewhat skewed to the upside and those to sustainable economic growth perhaps to the downside, the most likely outcome remained one of stable prices and sustainable growth, and the Committee agreed that it should retain a balanced assessment of risks conditional on appropriate policy.",2015,2,62,Neutral,61,377,NEUTRAL,2
740,"Reinforcing this outlook was recent evidence of somewhat faster than anticipated productivity growth, the prospect that world economic conditions would hold down energy prices, and a sharp drop in near-term inflation expectations of households as reported in recent surveys.",2012,0,700,Dovish,39,274,DOVISH,0
472,"Indeed, CPI inflation does appear to have become more sensitive to import prices over time, both in the United States and in other OECD countries (Pain, Koske, and Sollie, 2006).3 Can domestic monetary policy still control domestic interest rates and so stabilize both inflation and output?",2019,2,457,Neutral,46,290,NEUTRAL,2
1021,"These included a decline in the cost of business capital, a recent rise in orders and backlogs of nondefense capital goods, persisting gains in productivity that undoubtedly pointed to growing profit opportunities, progress in strengthening business balance sheets, and reduced capital overhangs.",2020,1,963,Hawkish,42,296,HAWKISH,1
320,"Going forward, the question is not only whether inflation will fall in the coming months,",1998,2,312,Neutral,15,89,NEUTRAL,2
14,A few participants commented that both survey- and market-based measures of short-term inflation expectations were at historically high levels.,1996,1,14,Hawkish,19,143,HAWKISH,1
492,Major equity indexes appeared to be supported by lower interest rates and posted modest gains despite the increases in energy prices.,2017,2,471,Neutral,21,133,NEUTRAL,2
1002,"With a series of inflationary supply shocks, it is especially important to guard against the risk that households and businesses could start to expect inflation to remain above 2 percent in the longer run, which would make it much more challenging to bring inflation back down to our target.",2017,1,973,Hawkish,49,291,HAWKISH,1
48,"Although a spike in energy prices eroded real income growth in the second quarter, there were solid gains in wages and salaries.",2001,1,48,Hawkish,22,128,NEUTRAL,2
914,The increase over the last few months in five-year measures of inflation compensation derived from Treasury nominal and inflation-indexed securities might be a warning sign that expectations were not as well anchored as they had been over the summer.,2000,1,864,Hawkish,39,250,HAWKISH,1
340,"In keeping with the practice at meetings when the Committee establishes its long-run ranges for growth of the money and debt aggregates, the members of the Committee and the Federal Reserve Bank presidents not currently serving as members had prepared individual projections of economic activity, the rate of unemployment, and inflation for the year 1996.",2004,2,325,Neutral,55,355,NEUTRAL,2
210,"Despite some recent turbulence, owing in part to geopolitical events, stock prices have logged robust gains over the past 3-1/2 years, and broad equity indices have now retraced most of the ground lost between 2000 and 2002.",2021,2,207,Neutral,37,224,NEUTRAL,2
672,"Participants discussed several risks that, if realized, could necessitate a steeper path of increases in the target range; these risks included the possibility that inflation pressures could build unduly if output expanded well beyond its maximum sustainable level, perhaps owing to fiscal stimulus or accommodative financial market conditions.",1998,1,637,Hawkish,48,344,HAWKISH,1
612,"Of course, if excessive inflationary pressures were to build or inflation expectations were to ratchet above levels consistent with our goal, we would not hesitate to act.",2020,1,592,Hawkish,27,171,HAWKISH,1
528,"Labor productivity growth slowed to an average pace of 1.4 percent per year over this period,",1998,2,511,Neutral,16,93,NEUTRAL,2
274,"However, some participants indicated that underlying inflation remained subdued",2008,0,263,Dovish,9,79,DOVISH,0
1007,"the new statement maintains our definition that the longer-run goal for inflation is 2 percent, it elevates the importanceâ€”and the challengeâ€”of keeping inflation expectations well anchored at 2 percent in a world in which an effective-lower-bound constraint is, in downturns, binding on the federal funds rate.",2000,2,977,Neutral,46,314,HAWKISH,1
653,"Price and capital controls, which might have been feasible a half century ago, would be very difficult to implement in today's more technologically advanced environment.",2002,2,632,Neutral,25,169,NEUTRAL,2
121,I think that keeping interest rates low is still appropriate for our economy.,2015,0,116,Dovish,13,77,DOVISH,0
144,"Consistent with its statutory mandate, the Committee seeks to foster maximum employment and price stability.",1996,0,141,Dovish,15,108,NEUTRAL,2
228,Economic Outlook and Monetary Policy Now I would like to turn to the current economic scene and this week's FOMC decision.,1997,2,224,Neutral,21,122,NEUTRAL,2
830,Surveys indicated that households’ expectations of inflation over the next year were little changed in February,2000,2,782,Neutral,16,111,NEUTRAL,2
180,"On the other hand, by that metric, the, the September 16, 2020 unemployment rate would have been in the—in the 20s in, in April.",2021,2,175,Neutral,24,128,NEUTRAL,2
509,"It is generally thought that monetary policy takes many months to have most of its effect on the growth of output and employment, while, of course, it has an immediate impact on financial markets.",2020,2,492,Neutral,34,196,NEUTRAL,2
420,"Increases in the prices of energy, other commodities, and non-oil imports, as well as reports from some business contacts that higher costs were increasingly being passed through to prices, suggested that the downtrend in inflation had ended.",2008,1,403,Hawkish,37,242,HAWKISH,1
606,"Nonetheless, many participants expressed concern that ongoing developments in the housing market could have a more pronounced impact on consumer and other spending, especially if house prices declined significantly.",2019,0,575,Dovish,29,215,DOVISH,0
299,"In Latin America, indicators suggested that economic activity in Mexico and Brazil expanded further in the first quarter.",2015,2,285,Neutral,18,121,NEUTRAL,2
1098,"While these developments were positive, participants noted several factors that likely would continue to restrain the expansion in economic activity.",2006,0,1038,Dovish,20,149,DOVISH,0
896,"The expansion of M2 had declined substantially since late spring, apparently in part as a result of the widening opportunity costs of holding assets in M2 stemming from higher market interest rates and possibly also from slackening growth in household incomes.",2009,1,847,Hawkish,41,260,NEUTRAL,2
671,"Participants continued to expect that, as the effects of transitory factors waned and labor market conditions strengthened further, inflation would stabilize around the Committee's 2 percent objective over the medium term.",1998,2,636,Neutral,31,222,NEUTRAL,2
623,"Nonfarm payroll employment increased sharply further in January and February, and the civilian unemployment rate, at 4.",2010,1,591,Hawkish,17,119,NEUTRAL,2
1001,The threat to global economic growth and financial stability posed by the fiscal situation in some European nations sparked widespread flight-to-quality flows over most of the intermeeting period.,2005,2,944,Neutral,28,196,NEUTRAL,2
622,"Once this process is completed, however, we might expect consumer price inflation to move into better alignment with long-run expectations and thus settle in around 2 percent.",2017,2,602,Neutral,27,175,NEUTRAL,2
731,Recent data on core consumer prices led the staff to mark down slightly its forecast for core PCE inflation.,2008,0,692,Dovish,19,108,DOVISH,0
61,"As I mentioned, monetary policy operates with lags, so, the policies we have in place, we think, will gradually—only gradually—move inflation back to 2 percent.",2018,1,60,Hawkish,25,160,DOVISH,0
801,"The literature on this topic extends at least as far back as William Brainardâ€™s original paper on uncertainty and policy almost forty years ago.7 Brainardâ€™s analysis showed that if policymakers are uncertain about how real activity and inflation will be affected over time by monetary actions, they should be less aggressive in responding to changes in economic conditions than would be the case if they knew the true model of the economy.",2005,2,778,Neutral,72,443,NEUTRAL,2
467,"Key factors that influence consumer spending--including a low unemployment rate, ongoing gains in real labor compensation, and still elevated measures of households' net worth--were supportive of a pickup in consumer spending to a solid pace in the near term.",2005,1,446,Hawkish,39,259,DOVISH,0
776,"The economy continued to perform well into 2007, with solid growth through the third quarter and unemployment remaining near recent lows.",2005,1,753,Hawkish,21,137,NEUTRAL,2
350,"In particular, the Committee decided today to keep the target range for the federal funds rate at 0 to 1/4 percent and currently anticipates that economic conditions--including low rates of resource utilization and a subdued outlook for inflation over the medium run--are likely to warrant exceptionally low levels for the federal funds rate at least through late 2014.",1997,0,335,Dovish,58,369,DOVISH,0
266,These base effects will contribute about 1 percentage point to headline inflation and about 0.7 percentage point to core inflation in April and May.,2022,2,261,Neutral,24,148,NEUTRAL,2
315,"In contrast to price inflation, labor costs appeared to have remained quiescent.",2018,2,300,Neutral,12,80,NEUTRAL,2
631,"On balance, in light of the uncertainties in the outlook and given that a variety of special factors would continue to contain inflation for a time, the Committee could await further developments bearing on the strength of inflationary pressures without incurring a significant risk that disruptive policy actions would be needed later in response to an upturn in inflation and inflation expectations.",2005,2,598,Neutral,62,401,DOVISH,0
828,"The stock market soared, and--remarkably enough--core inflation moderated.",2001,2,805,Neutral,8,74,NEUTRAL,2
173,But what if the Fed were actually to propose a soft form of inflation targeting?,2004,1,171,Hawkish,15,80,NEUTRAL,2
403,"In their discussion of the economic situation and the outlook, meeting participants viewed the information received over the intermeeting period as suggesting that economic activity had been expanding moderately despite the global economic and financial developments of recent months.",2020,2,387,Neutral,39,284,NEUTRAL,2
451,"In the absence of such a forward-looking response of long-term rates, short-term interest rates may have to move by more to achieve the same near-term impact on long-term interest rates and economic activity.",2000,2,438,Neutral,33,208,HAWKISH,1
654,"Over the medium term, participants expected strong growth in employment, driven by continued progress on vaccinations and an associated rebound of economic activity and of consumer and business confidence, as well as accommodative fiscal and monetary policy.",2012,0,620,Dovish,37,258,DOVISH,0
178,"Of course, we can’t do anything about long-run employment opportunities, but we can help the economy recover more quickly.",2021,0,173,Dovish,19,122,DOVISH,0
16,And downward revisions to the longer-run normal unemployment rate in a way suggests that participants are seeing more slack in the economy now than they previously did.,2013,2,16,Neutral,27,168,DOVISH,0
952,"The real federal funds rate probably was not greatly out of line with its appropriate level, and the rise in longer-term interest rates and the exchange rate meant that financial conditions were now exerting more restraint than earlier this year.",2011,1,900,Hawkish,40,246,HAWKISH,1
843,The Committee decided to keep the target range for the federal funds rate at 0 to 1/4 percent and expects it will be appropriate to maintain this target range until labor market conditions have reached levels consistent with the Committee's assessments of maximum employment and inflation has risen to 2 percent and is on track to moderately exceed 2 percent for some time.,2013,2,794,Neutral,63,373,DOVISH,0
856,The Committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the Committee's goals.,1998,2,807,Neutral,26,161,NEUTRAL,2
1010,"the new statement maintains our definition that the longer-run goal for inflation is 2 percent, it elevates the importanceâ€”and the challengeâ€”of keeping inflation expectations well anchored at 2 percent in a world in which an effective-lower-bound constraint is, in downturns, binding on the federal funds rate.5 To this end, the new statement conveys the Committee's judgment that, in order to anchor expectations at the 2 percent level consistent with price stability, it will conduct policy to achieve inflation outcomes that keep long-run inflation expectations anchored at our 2 percent longer-run goal.",2005,1,979,Hawkish,91,611,NEUTRAL,2
754,Several members noted the benefits of accumulating further information that could help clarify the contours of the outlook for economic activity and inflation as well as the need for further policy action.,2018,2,714,Neutral,32,205,NEUTRAL,2
754,"The associated declines in wealth could amplify the effects on economic activity, which could have further knock-on effects on financial markets.",2006,0,732,Dovish,21,145,DOVISH,0
201,Consider our estimates of real economic activity.,2019,2,199,Neutral,7,49,NEUTRAL,2
947,"The pickup in demand had yet to materially narrow currently wide margins of idle labor and other resources, and these margins along with the uncertainties that still surrounded current forecasts of robust economic growth suggested that an accommodative monetary policy might remain desirable for a considerable period of time.",2012,0,895,Dovish,49,326,DOVISH,0
809,"Staff Economic Outlook In the economic forecast prepared for the January FOMC meeting, the staff's projection for the growth in real gross domestic product (GDP) in the near term was revised down a bit.",2012,0,764,Dovish,34,202,DOVISH,0
1009,"the new statement maintains our definition that the longer-run goal for inflation is 2 percent, it elevates the importanceâ€”and the challengeâ€”of keeping inflation expectations well anchored at 2 percent in a world in which an effective-lower-bound constraint is, in downturns, binding on the federal funds rate.",2000,2,978,Neutral,46,314,NEUTRAL,2
57,"Although prospects for economic activity had not deteriorated significantly since the March meeting, the outlook for growth and employment remained weak and slack in resource utilization was likely to increase.",2000,0,57,Dovish,30,210,DOVISH,0
334,"How the forces of demand, potential supply, and expectations interact has probably not been changed in any fundamental way by the recent trend of globalization.",2007,2,325,Neutral,25,160,NEUTRAL,2
93,"But, I would say, overall, we’re trying to sustain the expansion and keep, you know, close to our statutory goals, which are maximum employment and stable prices.",2014,1,89,Hawkish,27,162,NEUTRAL,2
446,"remained below the Committee's 2 percent longer-run objective, partly reflecting earlier declines in energy prices and in prices of non-energy imports.",2016,0,426,Dovish,21,151,DOVISH,0
469,"Labor demand remained strong, and the labor market continued to be very tight.",2005,0,448,Dovish,13,78,HAWKISH,1
9,"A few members expressed interest in using language specifying a period of time during which the federal funds rate was expected to remain exceptionally low, rather than a calendar date, arguing that such language might be better to indicate a constant stance of monetary policy over time.",2019,0,9,Dovish,47,288,DOVISH,0
899,"The explanations included a decline in inflation risk premiums, possibly reflecting a lower perceived probability of higher inflation outcomes",2009,2,849,Neutral,19,142,NEUTRAL,2
347,"However, the fact that most other industrial countries did not experience the same increase in productivity growth as the United States during that period, even as they became more open to trade, suggests that the relationship between productivity and trade may be complex.",2006,2,338,Neutral,43,273,NEUTRAL,2
907,"The forecast for headline inflation was in the same range as that for core inflation in 2008 and 2009, reflecting expectations that energy prices would level off and then turn down and that increases in food prices would slow to a pace more in line with core inflation.",2007,2,857,Neutral,48,269,NEUTRAL,2
77,An upside risk was that inflation could increase more than expected in an economy that was projected to move further above its potential.,2002,1,77,Hawkish,23,137,HAWKISH,1
887,"This is yet another concerningly high reading, and it set another 40-year record high despite the expectation of many forecasters that inflation had peaked earlier in the year.",2020,1,860,Hawkish,28,176,HAWKISH,1
317,"You know, monetary policy is a forward-looking exercise, and I’m going to—I’m just going to stick with that.",2014,2,310,Neutral,18,108,NEUTRAL,2
187,labor productivity remained on a strong upward trend.,2005,0,180,Dovish,8,53,NEUTRAL,2
431,"In particular, I will focus on liquidity regulation and supervision as well as interactions with monetary policy tools.",2021,2,418,Neutral,18,119,NEUTRAL,2
13,A few participants argued that maintaining a highly accommodative stance of monetary policy over the medium run would erode the stability of inflation expectations.,1996,1,13,Hawkish,24,164,HAWKISH,1
277,"However, the dollar partially retraced these increases following the much weaker-than-expected U. S. employment report for May, finishing the period a bit stronger against the currencies of the AFEs and about 3 percent higher against EME currencies.",1998,0,266,Dovish,37,249,NEUTRAL,2
303,"In addition, the Committee reaffirmed its intention to keep the target federal funds rate at 0 to 1/4 percent and retained its forward guidance that it anticipates that this exceptionally low range for the federal funds rate will be appropriate at least as long as the unemployment rate remains above 6-1/2 percent, inflation between one and two years ahead is projected to be no more than a half percentage point above the Committee's 2 percent longer-run goal, and longer-term inflation expectations continue to be well anchored.",2015,0,289,Dovish,86,531,DOVISH,0
361,"In the Committee’s discussion of monetary policy for the intermeeting period, nearly all members favored keeping the target federal funds rate at 5-1/4 percent at this meeting.",2022,2,346,Neutral,27,176,HAWKISH,1
493,"Inflation Targeting and Central Bank Behavior,"" Federal Reserve Bank of New York, mimeo.",2021,2,477,Neutral,13,88,NEUTRAL,2
806,"Specifically, the projections converged on CPI inflation rates of 2-1/4 to 2-1/2 percent in 1997 and 2-1/2 to 3 percent in 1998.",2012,2,761,Neutral,22,128,HAWKISH,1
1034,"They also generally expected that further gradual increases in the target range for the federal funds rate would be consistent with sustained expansion of economic activity, strong labor market conditions, and inflation near the Committee's symmetric 2 percent objective over the medium term.",2017,1,976,Hawkish,43,292,HAWKISH,1
286,"For example, monetary policy makers might attempt to influence market expectations of future short rates as an alternative to changing the current setting of the overnight rate.",1997,2,280,Neutral,27,177,NEUTRAL,2
768,The cutback in residential construction has directly reduced the annual rate of U.S. economic growth about 3/4 percentage point on average over the past year and a half.,2004,0,746,Dovish,28,169,NEUTRAL,2
671,"Rather, central banks have learned over the years that their policies should be devoted to fostering macroeconomic balance and price stability.",2005,1,650,Hawkish,21,143,NEUTRAL,2
545,"May 13, 2021 The Economic Outlook and Monetary Policy Governor Christopher J. Waller At The Global Interdependence Center's 39th Annual Monetary and Trade Conference, The LeBow College of Business, Drexel University, Philadelphia, Pennsylvania (via webcast) Share Watch Live Thank you, Kathleen, and thank you, George and the Global Interdependence Center, for the invitation to speak to you this afternoon.",1999,2,527,Neutral,59,407,NEUTRAL,2
250,"However, equity prices subsequently retraced some of the earlier declines as concerns about trade policy seemed to ease and corporate earnings reports for the first quarter of 2018 generally came in stronger than expected.",2007,2,241,Neutral,34,222,NEUTRAL,2
53,"Although members generally saw little risk that maintaining very low short-term interest rates could raise inflation expectations or create instability in asset markets, they noted that it was important to remain alert to these risks.",2005,0,53,Dovish,35,234,DOVISH,0
43,"Again, the FOMC has done just that through its commitment to adjust policy as required to keep inflation at bay.",2007,1,42,Hawkish,20,112,HAWKISH,1
820,"The second is intermediate-term need for reserve expansion and contraction, arising, for example, from seasonal changes in the demand for currency and reserves.",2020,2,797,Neutral,23,160,NEUTRAL,2
255,"However, in the view of at least some members, recent developments had reduced the unwelcome prospect of substantial additional disinflation.",2014,2,246,Neutral,20,141,HAWKISH,1
777,The effect can be accentuated by the temporary parking in liquid accounts of the proceeds from the more-frequent turnover and refinancings that often accompany a house price boom.,2005,1,754,Hawkish,28,179,NEUTRAL,2
145,But an intriguing alternative is to set a target for the price level.,2022,2,143,Neutral,13,69,NEUTRAL,2
796,The implication is that monetary policy is already well positioned to slow the expansion.,2004,1,773,Hawkish,14,89,HAWKISH,1
257,"The second point that I made was that when short-term interest rates hit zero, the tools of a central bank are no longer—are not exhausted, there are still other things that the central bank can do to create additional accommodation.",2012,0,252,Dovish,40,233,DOVISH,0
181,"One of the things we’ve learned from our financial crisis and from a series of financial crises in history and around the globe is that, very commonly, when the economy takes a hit and falls into a recession, that productivity doesn’t pick up to pre-recession levels and that there looks like there is a permanent hit to the path of potential output for the economy, which is called “hysteresis.” And I raised the question as to whether or not this might operate in the opposite direction as well.",2021,2,176,Neutral,88,497,NEUTRAL,2
824,"some market-based measures of inflation expectations and inflation risk suggested continuing concern among market participants about the risk of higher medium-term inflation, perhaps reflecting large fiscal deficits and the size of the Federal Reserve's balance sheet.",1999,1,779,Hawkish,36,268,HAWKISH,1
729,"as before, core inflation was projected to be quite subdued at rates below last year's pace.",2008,2,691,Neutral,16,92,DOVISH,0
75,"And, in my judgment, we may have to rely more on measures other than apparent excess demand to get reliable indications of pending changes in inflationary pressures.",2000,2,74,Neutral,27,165,NEUTRAL,2
883,This is an example of offsetting the attenuation in the response to the output gap with a more aggressive response to inflation realizations.,2003,1,856,Hawkish,23,141,HAWKISH,1
679,"Rents have grown dramatically, and while home sales have slowed, the continued increasing price of single-family homes indicates to me that rents won't decline anytime in the near future.",2020,1,658,Hawkish,29,187,HAWKISH,1
701,"Participants' Views on Current Economic Conditions and the Economic Outlook In conjunction with this FOMC meeting, participants submitted their projections of the most likely outcomes for real GDP growth, the unemployment rate, and inflation for each year from 2021 through 2024 and over the longer run based on their individual assessments of appropriate monetary policy, including the path of the federal funds rate.",1999,2,666,Neutral,63,418,NEUTRAL,2
594,"Mr. Plosser noted that the Committee could not afford to wait until there was clear evidence that inflation expectations were no longer anchored, as by then it would be too late to prevent a further increase in inflation pressures.",2005,1,564,Hawkish,39,231,HAWKISH,1
823,"The shift in the stance of monetary policy that we undertook in 2019 was, I believe, well timed and has been providing support to the economy and helping to keep the U.S. outlook on track.",2017,2,800,Neutral,35,188,DOVISH,0
64,"Although the aggregate balance sheet for the household sector was strong and the unemployment rate was low, consumer sentiment had deteriorated, and households were reportedly becoming more cautious in their expenditure decisions in light of uncertainty about the economic outlook and the reduction in purchasing power induced by price rises, particularly increases in the prices of essentials such as food, housing, and transportation.",2015,1,64,Hawkish,63,436,DOVISH,0
86,"As a case in point, the increase in the transparency of U.S. monetary policy over the past two decades has been quite significant.",2017,2,85,Neutral,23,130,NEUTRAL,2
217,"Future policy adjustments would depend on the evolution of the outlook for both inflation and economic growth, as implied by incoming information.",2016,2,208,Neutral,22,146,NEUTRAL,2
28,"And our plan as we do that is, as those purchases get to that level, we believe we can gradually reduce them, and we believe we can also gradually reduce repo as—as we reach an ample level, as we’re satisfying demand now more from underlying reserves from bill purchases rather than from repo.",2011,0,28,Dovish,53,293,NEUTRAL,2
429,"In part, the high inflation reflects supply chain disruptions associated with the economic effects of the pandemic and efforts made to contain it.",2006,1,416,Hawkish,23,146,NEUTRAL,2
498,"Inflation is much too high, and I strongly believe that bringing inflation back to our target is a necessary condition for meeting the goals mandated by Congress of price stability and maximum employment on a sustainable basis.",2005,1,482,Hawkish,37,227,HAWKISH,1
995,"While great uncertainty regarding the path of fiscal policy and its economic effects will remain for some time, with the economy getting closer to full employment, the prospect of a material increase in fiscal stimulus over a sustained period could reasonably be expected to shift somewhat greater probability toward stronger inflation outcomes.",2019,1,966,Hawkish,52,345,HAWKISH,1
107,"As we gain experience with the enhanced forecasts, we will continue to evaluate how best to promote stability of both prices and employment.",2004,1,106,Hawkish,23,140,NEUTRAL,2
265,"However, participants generally saw these downward pressures on inflation starting to abate next year, with widespread distribution of vaccines reducing social-distancing concerns and spurring economic activity.",2000,1,256,Hawkish,26,211,HAWKISH,1
663,Participants also generally agreed that the recent data had not led them to significantly change their outlooks for the most likely rates of economic growth and inflation in coming quarters.,2004,2,629,Neutral,30,190,NEUTRAL,2
77,Another clear attempt at political interference emerged in February 1988 when an undersecretary of the Treasury sent a letter to Federal Reserve officials urging them to ease monetary policy.,2006,2,76,Neutral,29,191,NEUTRAL,2
701,Some may see a monetary policy that actively addresses episodes of financial instability along the lines that I have just described as promoting excessive risk-taking and thus increasing the probability of future crises.,2017,1,680,Hawkish,33,220,NEUTRAL,2
283,"However, waiting was an acceptable alternative given the favorable economic news and the persisting uncertainties surrounding the relationship of output to prices.",2008,2,271,Neutral,22,163,NEUTRAL,2
55,"Although the unemployment rate is around a 50-year low, wages are rising broadly in line with productivity growth and underlying inflation.",2004,1,54,Hawkish,21,139,NEUTRAL,2
243,"The Phillips curve has become, according to most estimates, quite flat in the sense that movements in unemployment have only a modest impact on inflation, so we shouldn’t overblow how large that is.",2020,2,238,Neutral,33,198,NEUTRAL,2
406,"In addition, the maximum sustainable levels of output and employment cannot be known with any assurance (Mishkin, 2007b).",2019,2,394,Neutral,18,121,NEUTRAL,2
573,"Moreover, survey data on labor market attitudes of both consumers and businesses had not signaled a significant deterioration in employment prospects.",2011,2,543,Neutral,21,150,NEUTRAL,2
